PC1,PC2,Cluster
-0.6757281457240245,-0.0261839440585112,0
-1.0987340228495208,-0.0529667313563617,0
-0.9291119344944684,-0.0755604964144437,0
-1.2175429016911845,-0.0943167016352478,0
-1.384278320312372,-0.1687824232552529,0
-1.0855153602584635,-0.0079527651908095,0
-1.2212175536346448,-0.0667321281651847,0
-1.0465874945607625,0.031352095316739,0
-1.4615887151420008,-0.1686044954683052,0
-1.3179918813131244,-0.0862066306320112,0
-1.3605943989542866,-0.0979269176694968,0
-1.436800760154788,-0.1275566009108974,0
-1.4250486822489374,-0.1145732833319788,0
-1.3324926037607143,-0.0986163537689765,0
